일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2020/08/20","24800","-1400","-5.34","26000","26100","24600","801921","20106979950","1986425539200","80097804"
"2020/08/19","26200","100","0.38","26000","26600","26000","316769","8342240200","2098562464800","80097804"
"2020/08/18","26100","-1600","-5.78","27800","27850","25950","769250","20597655100","2090552684400","80097804"
"2020/08/14","27700","100","0.36","27850","28150","27000","520118","14367253550","2218709170800","80097804"
"2020/08/13","27600","-200","-0.72","28050","28150","27150","690062","19125051850","2210699390400","80097804"
"2020/08/12","27800","-150","-0.54","27650","28050","27050","556068","15317489400","2226718951200","80097804"
"2020/08/11","27950","1000","3.71","27500","28350","27200","1421567","39572874650","2238733621800","80097804"
"2020/08/10","26950","250","0.94","26650","27100","26400","635477","16973833150","2158635817800","80097804"
"2020/08/07","26700","-350","-1.29","27050","27400","26400","764179","20438681650","2138611366800","80097804"
"2020/08/06","27050","-350","-1.28","27400","27650","26850","837199","22744544950","2166645598200","80097804"
"2020/08/05","27400","-850","-3.01","28300","28300","27300","1074945","29669576950","2194679829600","80097804"
"2020/08/04","28250","1750","6.60","26800","29500","26700","3501113","99823286400","2262762963000","80097804"
"2020/08/03","26500","-450","-1.67","26850","26900","26350","378929","10054389100","2122591806000","80097804"
"2020/07/31","26950","250","0.94","26750","26950","25800","681004","17954426350","2158635817800","80097804"
"2020/07/30","26700","50","0.19","26500","27200","26450","432152","11602044800","2138611366800","80097804"
"2020/07/29","26650","250","0.95","26200","26650","26050","244766","6481641150","2134606476600","80097804"
"2020/07/28","26400","-50","-0.19","26500","26750","25950","439138","11553157200","2114582025600","80097804"
"2020/07/27","26450","-350","-1.31","26800","27200","26300","363656","9728483800","2118586915800","80097804"
"2020/07/24","26800","-200","-0.74","26700","27350","26550","319125","8596905300","2146621147200","80097804"
"2020/07/23","27000","-700","-2.53","27700","27800","26650","409861","11060631650","2162640708000","80097804"
"2020/07/22","27700","450","1.65","27450","28300","27300","485835","13516767100","2218709170800","80097804"
"2020/07/21","27250","-250","-0.91","27750","27850","27000","351212","9586323050","2182665159000","80097804"
"2020/07/20","27500","250","0.92","27300","27750","26750","402058","10982818100","2202689610000","80097804"
"2020/07/17","27250","-600","-2.15","27850","28100","27100","403853","11109825300","2182665159000","80097804"
"2020/07/16","27850","700","2.58","27150","28100","26950","598387","16476946450","2230723841400","80097804"
"2020/07/15","27150","1050","4.02","26550","27950","26400","869825","23686102800","2174655378600","80097804"
"2020/07/14","26100","-50","-0.19","26050","26250","25800","173380","4513934750","2090552684400","80097804"
"2020/07/13","26150","500","1.95","25700","26250","25100","280866","7250890450","2094557574600","80097804"
"2020/07/10","25650","-850","-3.21","26600","26900","25550","369539","9615797050","2054508672600","80097804"
"2020/07/09","26500","50","0.19","26450","26500","26000","436295","11481640300","2122591806000","80097804"
"2020/07/08","26450","200","0.76","26250","26650","26150","300845","7934117300","2118586915800","80097804"
"2020/07/07","26250","0","0.00","26500","26500","26000","297481","7807983500","2102567355000","80097804"
"2020/07/06","26250","200","0.77","26200","26350","25650","338221","8801227550","2102567355000","80097804"
"2020/07/03","26050","450","1.76","26150","26450","25500","490920","12787423050","2086547794200","80097804"
"2020/07/02","25600","800","3.23","24900","25650","24850","273222","6913545350","2050503782400","80097804"
"2020/07/01","24800","250","1.02","25100","25550","24700","356079","8971013600","1986425539200","80097804"
"2020/06/30","24550","200","0.82","24500","25300","24450","387742","9620789000","1966401088200","80097804"
"2020/06/29","24350","-600","-2.40","24350","24550","24000","357676","8679375800","1950381527400","80097804"
"2020/06/26","24950","150","0.60","25050","25150","24650","312197","7771253600","1998440209800","80097804"
"2020/06/25","24800","-1050","-4.06","25400","25400","24800","413373","10326094150","1986425539200","80097804"
"2020/06/24","25850","550","2.17","25400","25900","25150","288408","7375990350","2070528233400","80097804"
"2020/06/23","25300","-650","-2.50","26150","26250","25150","300327","7673131850","2026474441200","80097804"
"2020/06/22","25950","-750","-2.81","26400","27000","25900","391036","10273219300","2078538013800","80097804"
"2020/06/19","26700","600","2.30","26450","26700","25700","324137","8518498750","2138611366800","80097804"
"2020/06/18","26100","-450","-1.69","26300","26550","26000","293900","7706540800","2090552684400","80097804"
"2020/06/17","26550","0","0.00","26350","26650","25750","453120","11899139450","2126596696200","80097804"
"2020/06/16","26550","1200","4.73","25900","26600","25900","439340","11551288300","2126596696200","80097804"
"2020/06/15","25350","-1450","-5.41","26600","26850","25050","522259","13609582900","2030479331400","80097804"
"2020/06/12","26800","-950","-3.42","26500","27050","26350","689983","18401287500","2146621147200","80097804"
"2020/06/11","27750","-650","-2.29","28200","28550","27450","765785","21300228900","2222714061000","80097804"
"2020/06/10","28400","-300","-1.05","28700","28800","28100","401386","11419707100","2274777633600","80097804"
"2020/06/09","28700","-550","-1.88","29150","29450","28250","516312","14813054150","2298806974800","80097804"
"2020/06/08","29250","-200","-0.68","29850","29850","28700","471175","13737180800","2342860767000","80097804"
"2020/06/05","29450","200","0.68","29700","29700","29350","352985","10420847650","2358880327800","80097804"
"2020/06/04","29250","-550","-1.85","30100","30450","29050","690302","20443833800","2342860767000","80097804"
"2020/06/03","29800","950","3.29","29000","29950","28900","940669","27883697300","2386914559200","80097804"
"2020/06/02","28850","150","0.52","28400","28950","27900","643695","18299240950","2310821645400","80097804"
"2020/06/01","28700","150","0.53","28500","28850","28150","522907","14938555950","2298806974800","80097804"
"2020/05/29","28550","600","2.15","27900","28850","27300","896125","25463044450","2286792304200","80097804"
"2020/05/28","27950","-50","-0.18","29250","29250","26850","1221963","34460631350","2238733621800","80097804"
"2020/05/27","28000","1000","3.70","27250","28250","27100","1391423","38612874750","2242738512000","80097804"
"2020/05/26","27000","2950","12.27","24400","28250","24250","2922611","78339395850","2162640708000","80097804"
"2020/05/25","24050","-50","-0.21","24350","24400","23900","235446","5668060200","1926352186200","80097804"
"2020/05/22","24100","-700","-2.82","24900","24900","23950","335093","8131513300","1930357076400","80097804"
"2020/05/21","24800","-300","-1.20","25100","25250","24600","316468","7847529200","1986425539200","80097804"
"2020/05/20","25100","150","0.60","24950","25250","24600","347034","8684157100","2010454880400","80097804"
"2020/05/19","24950","1100","4.61","24200","25400","24200","713762","17791701100","1998440209800","80097804"
"2020/05/18","23850","50","0.21","24000","24050","23350","243682","5769927850","1910332625400","80097804"
"2020/05/15","23800","100","0.42","23850","24050","23500","275697","6552346000","1906327735200","80097804"
"2020/05/14","23700","-650","-2.67","23950","24200","23350","443952","10522270650","1898317954800","80097804"
"2020/05/13","24350","500","2.10","23400","24350","23350","302687","7222819200","1950381527400","80097804"
"2020/05/12","23850","-700","-2.85","24300","24600","23700","505282","12110228350","1910332625400","80097804"
"2020/05/11","24550","-500","-2.00","24950","25100","24500","309407","7688544900","1966401088200","80097804"
"2020/05/08","25050","200","0.80","25250","25500","24900","439412","11071864350","2006449990200","80097804"
"2020/05/07","24850","50","0.20","24800","25200","24700","427112","10663213800","1990430429400","80097804"
"2020/05/06","24800","450","1.85","24700","24800","24150","404917","9955193900","1986425539200","80097804"
"2020/05/04","24350","-950","-3.75","24800","24900","24350","521965","12846232600","1950381527400","80097804"
"2020/04/29","25300","0","0.00","25450","25700","25000","527881","13406214000","2026474441200","80097804"
"2020/04/28","25300","800","3.27","25000","25300","24350","511985","12724239500","2026474441200","80097804"
"2020/04/27","24500","400","1.66","24200","24700","24000","471505","11519785250","1962396198000","80097804"
"2020/04/24","24100","-750","-3.02","24650","24700","23600","575395","13873353850","1930357076400","80097804"
"2020/04/23","24850","-250","-1.00","25150","25150","24400","446193","11082011200","1990430429400","80097804"
"2020/04/22","25100","900","3.72","23500","25100","23250","795451","19035424000","2010454880400","80097804"
"2020/04/21","24200","250","1.04","24400","24650","23250","903203","21709488400","1938366856800","80097804"
"2020/04/20","23950","250","1.05","23750","24700","23400","777856","18817268050","1918342405800","80097804"
"2020/04/17","23700","200","0.85","23950","24400","23700","626140","15046842000","1898317954800","80097804"
"2020/04/16","23500","-150","-0.63","23350","23900","22800","600166","14064039100","1882298394000","80097804"
"2020/04/14","23650","1000","4.42","23100","24300","22800","843169","20004306250","1894313064600","80097804"
"2020/04/13","22650","-200","-0.88","22850","23850","22500","750498","17427493150","1814215260600","80097804"
"2020/04/10","22850","750","3.39","22100","22950","21900","689544","15456867300","1830234821400","80097804"
"2020/04/09","22100","250","1.14","22250","22300","21750","712275","15643488500","1770161468400","80097804"
"2020/04/08","21850","1200","5.81","20400","22200","20250","1069596","22872248550","1750137017400","80097804"
"2020/04/07","20650","250","1.23","21100","21150","20250","776608","16054729300","1654019652600","80097804"
"2020/04/06","20400","800","4.08","20000","20450","19800","645128","12973811150","1633995201600","80097804"
"2020/04/03","19600","-450","-2.24","20200","20450","19200","807176","15939946100","1569916958400","80097804"
"2020/04/02","20050","900","4.70","19150","20300","18700","833845","16308772950","1605960970200","80097804"
"2020/04/01","19150","-1350","-6.59","19950","20400","19150","736565","14655615550","1533872946600","80097804"
"2020/03/31","20500","1550","8.18","19300","21500","19300","1394932","28137675300","1642004982000","80097804"
"2020/03/30","18950","500","2.71","17650","19050","17550","551668","10152689350","1517853385800","80097804"
"2020/03/27","18450","150","0.82","19200","19400","17800","886352","16424289000","1477804483800","80097804"
"2020/03/26","18300","-400","-2.14","18900","19400","18150","807210","15280799850","1465789813200","80097804"
"2020/03/25","18700","1350","7.78","18200","19200","17800","890296","16375938250","1497828934800","80097804"
"2020/03/24","17350","1450","9.12","16500","17850","16000","781275","13163660850","1389696899400","80097804"
"2020/03/23","15900","-1800","-10.17","15900","16950","15800","733315","11901691200","1273555083600","80097804"
"2020/03/20","17700","2650","17.61","15400","17700","15150","1108678","17917379300","1417731130800","80097804"
"2020/03/19","15050","-2600","-14.73","17850","18100","14650","1851550","29567224700","1205471950200","80097804"
"2020/03/18","17650","-2050","-10.41","19850","20100","17650","755478","14354505250","1413726240600","80097804"
"2020/03/17","19700","-650","-3.19","18550","20350","18550","785447","15453416100","1577926738800","80097804"
"2020/03/16","20350","-400","-1.93","20900","21450","20050","689020","14271796000","1629990311400","80097804"
"2020/03/13","20750","-1400","-6.32","20000","21500","19200","1525797","30873276750","1662029433000","80097804"
"2020/03/12","22150","-1950","-8.09","23700","23750","21800","1149867","25846881300","1774166358600","80097804"
