dates,등락률,result
2020-06-01,0.67,0.0
2020-06-02,1.0,0.0
2020-06-03,-0.83,0.0
2020-06-04,-0.67,0.0
2020-06-05,0.5,0.0
2020-06-08,-0.5,0.0
2020-06-09,2.69,1.0
2020-06-10,7.86,1.0
2020-06-11,-2.88,-1.0
2020-06-12,2.66,1.0
2020-06-15,-3.65,-1.0
2020-06-16,6.32,1.0
2020-06-17,0.15,0.0
2020-06-18,0.3,0.0
2020-06-19,-1.78,-1.0
2020-06-22,-0.9,0.0
2020-06-23,2.74,1.0
2020-06-24,2.37,1.0
2020-06-25,-1.88,-1.0
2020-06-26,-0.44,0.0
2020-06-29,-2.81,-1.0
2020-06-30,-0.76,0.0
2020-07-01,3.99,1.0
2020-07-02,5.16,1.0
2020-07-03,0.14,0.0
2020-07-06,0.98,0.0
2020-07-07,2.36,1.0
2020-07-08,-1.9,-1.0
2020-07-09,5.52,1.0
2020-07-10,2.09,1.0
2020-07-13,2.56,1.0
2020-07-14,1.5,0.0
2020-07-15,-3.33,-1.0
2020-07-16,-2.17,-1.0
2020-07-17,-1.04,0.0
2020-07-20,-1.05,0.0
2020-07-21,0.13,0.0
2020-07-22,-1.46,0.0
2020-07-23,0.54,0.0
2020-07-24,-1.07,0.0
2020-07-27,0.14,0.0
2020-07-28,-0.81,0.0
2020-07-29,-0.14,0.0
2020-07-30,0.27,0.0
2020-07-31,5.18,1.0
2020-08-03,7.25,1.0
2020-08-04,0.24,0.0
2020-08-05,0.6,0.0
2020-08-06,0.6,0.0
2020-08-07,0.95,0.0
2020-08-10,0.71,0.0
2020-08-11,3.86,1.0
2020-08-12,-6.54,-1.0
2020-08-13,-0.12,0.0
2020-08-14,-3.14,-1.0
2020-08-18,0.5,0.0
2020-08-19,-0.12,0.0
2020-08-20,-0.5,0.0
2020-08-21,-0.87,0.0
2020-08-24,2.27,1.0
2020-08-25,2.59,1.0
2020-08-26,0.0,0.0
2020-08-27,0.36,0.0
2020-08-28,-0.36,0.0
2020-08-31,-2.28,-1.0
2020-09-01,-0.86,0.0
2020-09-02,-0.5,0.0
2020-09-03,0.0,0.0
2020-09-04,-1.25,0.0
2020-09-07,-1.77,-1.0
2020-09-08,0.0,0.0
2020-09-09,-3.59,-1.0
2020-09-10,6.92,1.0
2020-09-11,0.5,0.0
2020-09-14,-2.85,-1.0
2020-09-15,0.51,0.0
2020-09-16,-0.25,0.0
2020-09-17,-1.53,-1.0
2020-09-18,0.0,0.0
2020-09-21,0.13,0.0
2020-09-22,-1.81,-1.0
2020-09-23,0.66,0.0
2020-09-24,1.17,0.0
2020-09-25,0.65,0.0
2020-09-28,1.03,0.0
2020-09-29,0.25,0.0
2020-10-05,0.89,0.0
2020-10-06,3.01,1.0
2020-10-07,-0.85,0.0
2020-10-08,-0.37,0.0
2020-10-12,1.11,0.0
2020-10-13,-2.93,-1.0
2020-10-14,-1.13,0.0
2020-10-15,-0.64,0.0
2020-10-16,-0.9,0.0
2020-10-19,-0.52,0.0
2020-10-20,0.26,0.0
2020-10-21,0.39,0.0
2020-10-22,-0.26,0.0
2020-10-23,-1.03,0.0
2020-10-26,-3.13,-1.0
2020-10-27,-2.16,-1.0
2020-10-28,1.38,0.0
2020-10-29,0.27,0.0
2020-10-30,-2.17,-1.0
2020-11-02,-0.69,0.0
2020-11-03,1.26,0.0
2020-11-04,6.61,1.0
2020-11-05,0.26,0.0
2020-11-06,0.26,0.0
2020-11-09,1.54,0.0
2020-11-10,-3.92,-1.0
2020-11-11,-3.29,-1.0
2020-11-12,-0.27,0.0
2020-11-13,0.14,0.0
2020-11-16,0.14,0.0
2020-11-17,-0.68,0.0
2020-11-18,2.74,1.0
2020-11-19,-1.2,0.0
2020-11-20,0.14,0.0
2020-11-23,0.0,0.0
2020-11-24,-0.94,0.0
2020-11-25,-0.14,0.0
2020-11-26,0.0,0.0
2020-11-27,0.0,0.0
2020-11-30,-1.36,0.0
2020-12-01,0.28,0.0
2020-12-02,-0.83,0.0
2020-12-03,0.28,0.0
2020-12-04,-0.97,0.0
2020-12-07,1.68,1.0
2020-12-08,-0.14,0.0
2020-12-09,0.14,0.0
2020-12-10,0.28,0.0
2020-12-11,3.57,1.0
2020-12-14,0.53,0.0
2020-12-15,0.26,0.0
2020-12-16,0.79,0.0
2020-12-17,-0.26,0.0
2020-12-18,-1.57,-1.0
2020-12-21,0.13,0.0
2020-12-22,0.66,0.0
2020-12-23,1.45,0.0
2020-12-24,-0.52,0.0
2020-12-28,0.0,0.0
2020-12-29,0.13,0.0
2020-12-30,-0.52,0.0
2021-01-04,0.92,0.0
2021-01-05,7.8,1.0
2021-01-06,-2.65,-1.0
2021-01-07,0.37,0.0
2021-01-08,6.79,1.0
2021-01-11,-1.97,-1.0
2021-01-12,-1.65,-1.0
2021-01-13,3.6,1.0
2021-01-14,3.7,1.0
2021-01-15,-2.46,-1.0
2021-01-18,-2.97,-1.0
2021-01-19,3.07,1.0
2021-01-20,-0.8,0.0
2021-01-21,1.73,1.0
2021-01-22,0.57,0.0
2021-01-25,6.2,1.0
2021-01-26,-2.12,-1.0
2021-01-27,0.11,0.0
2021-01-28,-2.49,-1.0
2021-01-29,-5.33,-1.0
2021-02-01,1.88,1.0
2021-02-02,2.3,1.0
2021-02-03,0.34,0.0
2021-02-04,-1.35,0.0
2021-02-05,0.91,0.0
2021-02-08,2.48,1.0
2021-02-09,-5.17,-1.0
2021-02-10,-0.46,0.0
2021-02-15,0.0,0.0
2021-02-16,0.7,0.0
2021-02-17,2.08,1.0
2021-02-18,-0.23,0.0
2021-02-19,0.0,0.0
2021-02-22,-1.14,0.0
2021-02-23,-2.07,-1.0
2021-02-24,-4.11,-1.0
2021-02-25,0.61,0.0
2021-02-26,-1.09,0.0
2021-03-02,-1.6,-1.0
2021-03-03,1.5,0.0
2021-03-04,2.22,1.0
2021-03-05,-1.2,0.0
2021-03-08,-1.22,0.0
2021-03-09,-2.1,-1.0
2021-03-10,-0.25,0.0
2021-03-11,-0.13,0.0
2021-03-12,3.16,1.0
2021-03-15,3.31,1.0
2021-03-16,0.71,0.0
2021-03-17,-0.59,0.0
2021-03-18,-0.95,0.0
2021-03-19,0.84,0.0
2021-03-22,-0.36,0.0
2021-03-23,1.67,1.0
2021-03-24,0.59,0.0
2021-03-25,-1.52,-1.0
2021-03-26,-1.18,0.0
2021-03-29,-1.56,-1.0
2021-03-30,0.0,0.0
2021-03-31,0.0,0.0
2021-04-01,1.22,0.0
2021-04-02,-1.08,0.0
2021-04-05,-0.36,0.0
2021-04-06,-0.73,0.0
2021-04-07,0.25,0.0
2021-04-08,-0.74,0.0
2021-04-09,3.7,1.0
2021-04-12,-0.83,0.0
2021-04-13,-0.36,0.0
2021-04-14,-0.12,0.0
2021-04-15,0.6,0.0
2021-04-16,0.6,0.0
2021-04-19,-0.72,0.0
2021-04-20,0.24,0.0
2021-04-21,-1.08,0.0
2021-04-22,-0.61,0.0
2021-04-23,0.0,0.0
2021-04-26,-0.24,0.0
2021-04-27,-0.12,0.0
