dates,등락률,result
2019-01-09,2.1,1.0
2019-01-10,3.8,1.0
2019-01-11,0.61,0.0
2019-01-14,-0.15,0.0
2019-01-15,-0.15,0.0
2019-01-16,1.06,0.0
2019-01-17,-0.6,0.0
2019-01-18,1.36,0.0
2019-01-21,-0.9,0.0
2019-01-22,-2.86,-1.0
2019-01-23,1.09,0.0
2019-01-24,0.0,0.0
2019-01-25,6.6,1.0
2019-01-28,-2.59,-1.0
2019-01-29,-0.44,0.0
2019-01-30,0.3,0.0
2019-01-31,-1.48,0.0
2019-02-01,-1.8,-1.0
2019-02-07,0.76,0.0
2019-02-08,-1.67,-1.0
2019-02-11,6.94,1.0
2019-02-12,3.75,1.0
2019-02-13,0.28,0.0
2019-02-14,0.28,0.0
2019-02-15,-0.41,0.0
2019-02-18,0.0,0.0
2019-02-19,0.42,0.0
2019-02-20,0.55,0.0
2019-02-21,0.41,0.0
2019-02-22,0.27,0.0
2019-02-25,-2.6,-1.0
2019-02-26,-1.12,0.0
2019-02-27,2.41,1.0
2019-02-28,-2.35,-1.0
2019-03-04,0.99,0.0
2019-03-05,0.14,0.0
2019-03-06,4.35,1.0
2019-03-07,0.94,0.0
2019-03-08,-1.86,-1.0
2019-03-11,2.17,1.0
2019-03-12,-1.2,0.0
2019-03-13,2.55,1.0
2019-03-14,1.57,0.0
2019-03-15,-0.39,0.0
2019-03-18,1.3,0.0
2019-03-19,-2.69,-1.0
2019-03-20,1.71,0.0
2019-03-21,-4.26,-1.0
2019-03-22,2.7,1.0
2019-03-25,-4.07,-1.0
2019-03-26,0.41,0.0
2019-03-27,0.82,0.0
2019-03-28,-2.3,-1.0
2019-03-29,4.02,1.0
2019-04-01,2.26,1.0
2019-04-02,-1.17,0.0
2019-04-03,0.79,0.0
2019-04-04,-1.18,0.0
2019-04-05,0.26,0.0
2019-04-08,0.79,0.0
2019-04-09,1.57,0.0
2019-04-10,-0.52,0.0
2019-04-11,0.26,0.0
2019-04-12,-1.81,-1.0
2019-04-15,0.79,0.0
2019-04-16,1.7,0.0
2019-04-17,-2.57,-1.0
2019-04-18,-2.5,-1.0
2019-04-19,-0.14,0.0
2019-04-22,-0.54,0.0
2019-04-23,0.95,0.0
2019-04-24,-0.67,0.0
2019-04-25,4.48,1.0
2019-04-26,-2.86,-1.0
2019-04-29,1.47,0.0
2019-04-30,-0.13,0.0
2019-05-02,1.32,0.0
2019-05-03,-0.26,0.0
2019-05-07,0.52,0.0
2019-05-08,-0.91,0.0
2019-05-09,-3.93,-1.0
2019-05-10,-1.23,0.0
2019-05-13,-2.76,-1.0
2019-05-14,1.56,0.0
2019-05-15,1.4,0.0
2019-05-16,-2.07,-1.0
2019-05-17,-0.14,0.0
2019-05-20,-0.56,0.0
2019-05-21,3.4,1.0
2019-05-22,0.27,0.0
2019-05-23,3.01,1.0
