dates,등락률,result
2021-10-01,-1.84,-1.0
2021-10-05,-0.94,-1.0
2021-10-06,-0.47,0.0
2021-10-07,0.16,0.0
2021-10-08,-0.79,0.0
2021-10-12,-2.71,-1.0
2021-10-13,2.95,1.0
2021-10-14,-0.64,0.0
2021-10-15,0.32,0.0
2021-10-18,0.0,0.0
2021-10-19,1.12,1.0
2021-10-20,-0.16,0.0
2021-10-21,1.11,1.0
2021-10-22,-0.63,0.0
2021-10-25,-1.42,-1.0
2021-10-26,0.48,0.0
2021-10-27,-0.48,0.0
2021-10-28,-1.92,-1.0
2021-10-29,-0.65,0.0
2021-11-01,1.15,1.0
2021-11-02,0.97,1.0
2021-11-03,-2.09,-1.0
2021-11-04,0.66,0.0
2021-11-05,-0.81,0.0
2021-11-08,0.49,0.0
2021-11-09,1.14,1.0
2021-11-10,0.16,0.0
2021-11-11,-0.97,-1.0
2021-11-12,2.77,1.0
2021-11-15,-0.32,0.0
2021-11-16,-1.11,-1.0
2021-11-17,-1.61,-1.0
2021-11-18,0.65,0.0
2021-11-19,0.81,0.0
